"","zip","pop_total","pop_25","prop_hs","prop_sc","prop_b","prop_grad","hh_inc","f_inc","pc_inc"
"16999","49893",1307,1089,0.931129476584022,0.546372819100092,0.190082644628099,0.0550964187327824,63438,78611,39903
"17000","49894",872,736,0.966032608695652,0.585597826086957,0.0489130434782609,0,62102,93409,40828
"17001","49895",863,666,0.87987987987988,0.498498498498498,0.144144144144144,0.0675675675675676,55114,62708,37031
"17002","49896",1718,1125,0.878222222222222,0.492444444444444,0.171555555555556,0.0524444444444444,56979,72083,27460
"17003","49901",227,201,0.960199004975124,0.587064676616915,0.263681592039801,0.0696517412935323,44813,73646,30666
"17004","49902",222,177,0.892655367231638,0.293785310734463,0.0621468926553672,0.0225988700564972,38879,62857,26583
"17005","49903",228,191,0.952879581151832,0.471204188481675,0.209424083769634,0.109947643979058,38266,40833,29445
"17006","49905",2138,1231,0.930950446791227,0.696994313566206,0.437043054427295,0.194151096669374,76618,100375,29713
"17007","49908",3208,2401,0.884214910453977,0.417326114119117,0.122032486463973,0.0495626822157434,56985,70395,22192
"17008","49910",254,246,0.971544715447154,0.719512195121951,0.215447154471545,0.113821138211382,51250,52857,37214
"17009","49911",2843,2076,0.968208092485549,0.632466281310212,0.194605009633911,0.0712909441233141,51326,74417,28086
"17010","49912",851,714,0.936974789915966,0.42436974789916,0.109243697478992,0.0210084033613445,53667,85372,38701
"17011","49913",7483,4937,0.927891432043751,0.601782458983188,0.246505975288637,0.081628519343731,50469,64730,26822
"17012","49915",520,407,0.906633906633907,0.57002457002457,0.162162162162162,0.0491400491400491,41786,46000,28225
"17013","49916",3157,2132,0.99249530956848,0.664634146341463,0.391651031894934,0.124296435272045,77000,87171,40778
"17014","49917",304,180,0.888888888888889,0.388888888888889,0.155555555555556,0.0277777777777778,52188,59167,19981
"17015","49918",135,98,1,0.938775510204082,0.673469387755102,0.23469387755102,54286,83750,36839
"17016","49919",133,124,0.983870967741935,0.653225806451613,0.185483870967742,0.0967741935483871,41875,53750,28765
"17017","49920",4243,3324,0.941335740072202,0.540914560770156,0.223826714801444,0.0836341756919374,61028,74563,40117
"17018","49921",236,115,1,0.547826086956522,0.226086956521739,0,NA,NA,33380
"17019","49922",837,464,0.961206896551724,0.581896551724138,0.230603448275862,0.0754310344827586,55300,66071,36627
"17020","49925",643,567,0.938271604938272,0.511463844797178,0.174603174603175,0.0634920634920635,48750,75268,31234
"17021","49927",404,292,0.979452054794521,0.592465753424658,0.222602739726027,0.0547945205479452,54583,63750,22186
"17022","49929",218,150,0.86,0.293333333333333,0.06,0.04,45938,62917,21081
"17023","49930",7199,4343,0.960856550771356,0.692839051346995,0.435413308772738,0.1648629979277,67946,105893,35338
"17024","49931",10229,4087,0.9542451676046,0.776364081233178,0.603131881575728,0.394421335943235,47279,91250,28540
"17025","49934",949,719,0.947148817802503,0.662030598052851,0.17663421418637,0.0152990264255911,48563,67031,28640
"17026","49935",5969,4573,0.928930680078723,0.509512355127925,0.197682046796414,0.0561994314454406,52254,71883,30137
"17027","49938",7424,5917,0.948453608247423,0.647456481324996,0.234578333615008,0.0904174412709143,44379,65538,35422
"17028","49942",81,66,0.848484848484849,0.606060606060606,0.242424242424242,0,NA,NA,64868
"17029","49945",2704,2036,0.917976424361493,0.572200392927308,0.25098231827112,0.0854616895874263,52866,78716,33732
"17030","49946",3765,2760,0.931884057971014,0.590942028985507,0.177536231884058,0.0489130434782609,56138,73646,33048
"17031","49947",593,509,0.980353634577603,0.679764243614931,0.198428290766208,0.0353634577603143,50682,60833,31737
"17032","49948",558,433,0.94919168591224,0.531177829099307,0.233256351039261,0.122401847575058,61518,62500,37224
"17033","49950",1101,921,0.9728555917481,0.691639522258415,0.429967426710098,0.204125950054289,54931,78750,47990
"17034","49952",93,68,0.926470588235294,0.75,0.0294117647058824,0,68750,75500,62957
"17035","49953",2261,1951,0.946181445412609,0.553562275756023,0.185545873910815,0.0640697078421322,55647,70192,33679
"17036","49955",439,259,0.938223938223938,0.436293436293436,0.189189189189189,0.0694980694980695,62468,61731,31982
"17037","49958",900,668,0.925149700598802,0.570359281437126,0.194610778443114,0.0733532934131736,42083,62000,24336
"17038","49959",261,187,0.935828877005348,0.609625668449198,0.144385026737968,0.117647058823529,49750,57692,25851
"17039","49960",294,164,0.865853658536585,0.50609756097561,0.0670731707317073,0.0182926829268293,44219,45833,18008
"17040","49961",137,108,0.953703703703704,0.435185185185185,0.175925925925926,0,57500,71538,28016
"17041","49962",223,190,0.973684210526316,0.647368421052632,0.205263157894737,0.1,57750,97917,41774
"17042","49963",621,383,0.960835509138381,0.587467362924282,0.140992167101828,0.031331592689295,55250,63750,31604
"17043","49965",482,387,0.89405684754522,0.638242894056848,0.245478036175711,0.0697674418604651,77604,90000,52625
"17044","49967",366,330,0.960606060606061,0.590909090909091,0.227272727272727,0.0909090909090909,48438,80313,35314
"17045","49968",2305,1733,0.972879399884593,0.607616849394114,0.188113098672822,0.0450086555106751,51607,72059,32820
"17046","49969",1054,873,0.971363115693013,0.596792668957617,0.243986254295533,0.0893470790378007,61101,77679,46123
"17047","49970",272,223,0.973094170403587,0.520179372197309,0.188340807174888,0.062780269058296,68125,95750,41007
"17048","49971",404,325,0.944615384615385,0.612307692307692,0.166153846153846,0.0615384615384615,39792,52500,26612
"17049","50001",626,398,0.969849246231156,0.773869346733668,0.374371859296482,0.14572864321608,131350,139250,60266
"17050","50002",1522,1040,0.975,0.522115384615385,0.206730769230769,0.0490384615384615,82250,108382,46641
"17051","50003",9536,6419,0.949992210624708,0.740146440255491,0.44711014176663,0.146596042997352,104643,128003,53929
"17052","50005",830,709,0.964739069111425,0.260930888575458,0.0564174894217207,0.0112834978843441,62667,74028,34197
"17053","50006",1503,1079,0.936051899907322,0.600556070435589,0.154772937905468,0.0556070435588508,62188,69741,33801
"17054","50007",490,353,0.985835694050991,0.844192634560907,0.541076487252125,0.127478753541076,130000,141875,53944
"17055","50008",759,518,0.996138996138996,0.658301158301158,0.175675675675676,0.028957528957529,77083,77260,38307
"17056","50009",21992,14656,0.958651746724891,0.654748908296943,0.33228711790393,0.0857669213973799,90393,101353,43260
"17057","50010",33428,18999,0.975893468077267,0.842728564661298,0.590978472551187,0.289857360913732,65701,97438,37402
"17058","50012",1950,9,1,1,1,0,NA,NA,5878
"17059","50013",4248,52,1,1,1,0.192307692307692,NA,NA,6054
"17060","50014",31429,14358,0.977085945117704,0.890165761248085,0.685750104471375,0.322398662766402,57372,133218,37749
"17061","50020",1277,929,0.939720129171152,0.482238966630786,0.16254036598493,0.0592034445640474,67125,99844,36152
"17062","50021",29718,19426,0.971275610007207,0.770359312261917,0.494903737259343,0.182641820240914,98847,123627,50774
"17063","50022",8472,5890,0.93276740237691,0.567741935483871,0.246689303904924,0.0624787775891341,61347,86480,37545
"17064","50023",45286,28435,0.985440478283805,0.850325303323369,0.553472832776508,0.161737295586425,113914,128046,47003
"17065","50025",2893,2075,0.91710843373494,0.540240963855422,0.256867469879518,0.0568674698795181,51758,81392,37651
"17066","50026",518,357,0.913165266106443,0.585434173669468,0.246498599439776,0.0756302521008403,77875,89000,52029
"17067","50027",169,130,0.915384615384615,0.338461538461538,0.0461538461538462,0.00769230769230769,45313,43542,26167
"17068","50028",1930,1312,0.932926829268293,0.612042682926829,0.20655487804878,0.0609756097560976,70982,98194,38191
"17069","50029",612,428,0.974299065420561,0.514018691588785,0.163551401869159,0.0654205607476635,44531,46944,24972
"17070","50031",61,31,1,0.580645161290323,0.032258064516129,0.032258064516129,63750,102679,21680
"17071","50032",622,325,0.793846153846154,0.132307692307692,0.04,0.04,NA,NA,16164
"17072","50033",14,12,1,0.75,0.416666666666667,0,55625,NA,34350
"17073","50034",397,280,0.964285714285714,0.639285714285714,0.25,0.0642857142857143,73750,80938,33272
"17074","50035",9668,5659,0.96801555045061,0.773634917830005,0.524474288743594,0.140130765152854,126915,127909,44629
"17075","50036",16318,11655,0.959416559416559,0.638009438009438,0.28013728013728,0.0868296868296868,74107,97766,39462
"17076","50038",228,165,1,0.775757575757576,0.187878787878788,0.0484848484848485,79479,87292,33733
"17077","50039",440,297,0.973063973063973,0.400673400673401,0.138047138047138,0.0101010101010101,84531,69219,38394
"17078","50040",172,117,0.931623931623932,0.444444444444444,0.0683760683760684,0.00854700854700855,50313,58750,26303
"17079","50041",48,48,1,0,0,0,NA,NA,29377
"17080","50042",228,183,0.896174863387978,0.562841530054645,0.158469945355191,0.0218579234972678,50500,47500,28613
"17081","50044",948,640,0.9203125,0.4703125,0.121875,0.03125,75568,77045,34381
"17082","50046",1696,1139,0.981562774363477,0.75153643546971,0.339771729587357,0.114135206321335,91944,119583,42992
"17083","50047",6625,4092,0.947702834799609,0.591397849462366,0.258553274682307,0.0948191593352884,101345,104700,38060
"17084","50048",754,499,0.949899799599198,0.466933867735471,0.196392785571142,0.0521042084168337,55536,70000,34092
"17085","50049",6425,4400,0.932045454545455,0.442954545454545,0.157727272727273,0.0545454545454545,66750,81417,33138
"17086","50050",758,507,0.932938856015779,0.597633136094675,0.232741617357002,0.0414201183431953,66875,83750,31950
"17087","50051",245,209,0.956937799043062,0.320574162679426,0.133971291866029,0.00956937799043062,58043,58315,34458
"17088","50052",68,51,1,0.509803921568627,0.392156862745098,0.215686274509804,69375,NA,49859
"17089","50054",3179,2080,0.947115384615385,0.605769230769231,0.238461538461538,0.0798076923076923,91204,100809,36072
"17090","50055",1157,803,0.966376089663761,0.660024906600249,0.272727272727273,0.0921544209215442,84875,110000,53302
"17091","50056",1122,820,0.971951219512195,0.681707317073171,0.248780487804878,0.0414634146341463,79667,103077,42785
"17092","50057",261,181,0.883977900552486,0.607734806629834,0.149171270718232,0,NA,145481,31127
"17093","50058",1885,1275,0.907450980392157,0.644705882352941,0.175686274509804,0.0407843137254902,72750,86023,36078
"17094","50060",2385,1692,0.91193853427896,0.474586288416076,0.15661938534279,0.0466903073286052,56779,87083,34083
"17095","50061",2327,1649,0.967859308671922,0.702850212249848,0.46755609460279,0.162522741055185,130250,144911,62263
"17096","50062",833,552,0.96195652173913,0.563405797101449,0.177536231884058,0.0144927536231884,70714,72083,28720
"17097","50063",2623,1764,0.964285714285714,0.644557823129252,0.300453514739229,0.0782312925170068,110046,121726,45841
"17098","50064",89,82,0.939024390243902,0.74390243902439,0.268292682926829,0,92841,93068,54669
"17099","50065",500,359,0.835654596100279,0.401114206128134,0.119777158774373,0.0167130919220056,51111,55938,34067
"17100","50066",208,119,0.92436974789916,0.613445378151261,0.294117647058824,0.0588235294117647,67000,65156,45992
"17101","50067",384,189,0.772486772486772,0.396825396825397,0.0846560846560847,0.037037037037037,45000,45625,16936
"17102","50068",267,212,0.891509433962264,0.349056603773585,0.0330188679245283,0,51528,70417,29437
"17103","50069",1024,670,0.949253731343284,0.61044776119403,0.274626865671642,0.0776119402985075,95208,96696,36200
"17104","50070",1366,990,0.992929292929293,0.665656565656566,0.281818181818182,0.0939393939393939,90352,106087,47281
"17105","50071",793,510,0.96078431372549,0.649019607843137,0.196078431372549,0.0411764705882353,75156,94167,37602
"17106","50072",2787,1876,0.957889125799574,0.721748400852879,0.352878464818763,0.0783582089552239,111518,119940,42953
"17107","50073",1018,786,0.956743002544529,0.734096692111959,0.384223918575064,0.0534351145038168,94712,83750,58008
"17108","50074",218,203,0.970443349753695,0.847290640394089,0.61576354679803,0.226600985221675,103750,126563,71051
"17109","50075",805,523,0.915869980879541,0.663479923518164,0.212237093690249,0.0439770554493308,69306,83333,39681
"17110","50076",1356,1032,0.940891472868217,0.550387596899225,0.143410852713178,0.0348837209302326,48462,61750,32674
"17111","50078",97,74,0.810810810810811,0.5,0.108108108108108,0.027027027027027,51250,61458,25297
"17112","50101",67,48,0.916666666666667,0.729166666666667,0.541666666666667,0,168333,169583,53066
"17113","50102",67,67,1,0.388059701492537,0,0,36667,NA,32976
"17114","50103",398,261,0.919540229885057,0.609195402298851,0.187739463601533,0.0613026819923372,62500,68438,28349
"17115","50104",99,89,0.932584269662921,0.359550561797753,0.101123595505618,0.0561797752808989,57083,59861,36840
"17116","50105",1384,958,0.990605427974948,0.803757828810021,0.464509394572025,0.130480167014614,122813,141146,50645
"17117","50106",1121,733,0.961800818553888,0.597544338335607,0.197817189631651,0.0559345156889495,96711,93266,49794
"17118","50107",791,532,0.907894736842105,0.556390977443609,0.142857142857143,0.0225563909774436,51250,66042,32816
"17119","50108",432,325,0.876923076923077,0.369230769230769,0.135384615384615,0.0307692307692308,33594,39808,22311
"17120","50109",3371,2182,0.98166819431714,0.77314390467461,0.489917506874427,0.114115490375802,130263,148661,65376
"17121","50110",36,27,0.925925925925926,0.666666666666667,0.0740740740740741,0,57292,NA,32778
"17122","50111",16254,10342,0.992651324695417,0.723941210597563,0.481144846257977,0.159930380970799,108352,127233,45725
"17123","50112",11776,7396,0.962276906435911,0.633180097349919,0.375608436992969,0.170227149810708,64707,99732,37829
"17124","50115",2741,2016,0.932043650793651,0.625496031746032,0.231646825396825,0.0590277777777778,70952,89735,38094
"17125","50116",185,126,0.944444444444444,0.341269841269841,0.0317460317460317,0,NA,NA,27774
"17126","50117",155,123,0.926829268292683,0.601626016260163,0.0894308943089431,0,93214,93750,33799
"17127","50118",989,650,0.929230769230769,0.510769230769231,0.161538461538462,0.0476923076923077,79583,96719,33190
"17128","50119",352,290,0.83448275862069,0.417241379310345,0.13448275862069,0.00689655172413793,50833,79375,37091
"17129","50120",503,381,0.989501312335958,0.608923884514436,0.31496062992126,0.005249343832021,140313,140813,41262
"17130","50122",1348,954,0.976939203354298,0.693920335429769,0.29874213836478,0.030398322851153,83810,122797,40088
"17131","50123",863,630,0.90952380952381,0.517460317460318,0.204761904761905,0.0492063492063492,63750,80990,41135
"17132","50124",4730,2913,0.982835564709921,0.783041537933402,0.583247511156883,0.140748369378647,122974,136667,45271
"17133","50125",20009,12932,0.968605010825858,0.699427776059388,0.336529539127745,0.110114444788122,86463,108783,40353
"17134","50126",6362,4686,0.939607341015792,0.577678190354247,0.221297481860862,0.0719163465642339,61711,78500,32947
"17135","50127",0,0,NA,NA,NA,NA,NA,NA,NA
"17136","50128",331,252,0.936507936507937,0.44047619047619,0.222222222222222,0.0198412698412698,50179,86000,34945
"17137","50129",5116,3787,0.923950356482704,0.636651703195141,0.217586480063375,0.066543438077634,56956,94279,37476
"17138","50130",1517,1056,0.974431818181818,0.709280303030303,0.260416666666667,0.0700757575757576,69934,91838,44856
"17139","50131",24388,15847,0.974758629393576,0.829620748406638,0.579983593109106,0.211901306240929,103316,143391,56708
"17140","50132",404,304,0.990131578947368,0.736842105263158,0.167763157894737,0.141447368421053,81140,82121,50284
"17141","50133",589,415,0.949397590361446,0.402409638554217,0.134939759036145,0.0385542168674699,70909,72250,32707
"17142","50134",783,668,0.989520958083832,0.841317365269461,0.366766467065868,0.0913173652694611,97250,96321,53099
"17143","50135",1777,1161,0.916451335055986,0.549526270456503,0.156761412575366,0.0465116279069767,70192,69327,29660
"17144","50136",411,305,0.986885245901639,0.531147540983607,0.160655737704918,0.00655737704918033,66125,96250,35031
"17145","50137",107,57,0.894736842105263,0.684210526315789,0,0,63750,207604,48278
"17146","50138",11374,8065,0.94221946683199,0.588096714197148,0.283818970861748,0.0725356478611283,76887,95509,40296
"17147","50139",1058,745,0.96510067114094,0.546308724832215,0.229530201342282,0.0456375838926174,70673,83125,37422
"17148","50140",2817,1578,0.886565272496831,0.696451204055767,0.483523447401774,0.226869455006337,54000,69125,25632
"17149","50141",537,408,0.970588235294118,0.566176470588235,0.161764705882353,0.0661764705882353,75625,93750,35975
"17150","50142",779,567,0.982363315696649,0.55026455026455,0.158730158730159,0.0564373897707231,68438,75313,34870
"17151","50143",621,415,0.987951807228916,0.6,0.310843373493976,0.0867469879518072,84630,98906,39261
"17152","50144",2715,1737,0.907311456534254,0.40587219343696,0.147380541162925,0.0489349453080023,64511,73214,28672
"17153","50145",108,88,0.988636363636364,0.602272727272727,0.579545454545455,0,82708,113036,34595
"17154","50146",519,318,0.984276729559748,0.654088050314465,0.220125786163522,0.10377358490566,71458,72292,29228
"17155","50147",355,264,0.901515151515151,0.503787878787879,0.106060606060606,0.00757575757575758,48571,51563,29215
"17156","50148",396,273,0.915750915750916,0.450549450549451,0.212454212454212,0.0622710622710623,80862,81552,28663
"17157","50149",900,563,0.834813499111901,0.529307282415631,0.213143872113677,0.0319715808170515,68295,90982,30061
"17158","50150",827,579,0.934369602763385,0.402417962003454,0.186528497409326,0.0189982728842832,64844,84063,32292
"17159","50151",695,499,0.959919839679359,0.460921843687375,0.148296593186373,0.030060120240481,87548,84554,33079
"17160","50152",117,94,0.978723404255319,0.585106382978723,0.191489361702128,0.0638297872340425,85417,86250,38939
"17161","50153",855,629,0.966613672496025,0.430842607313196,0.163751987281399,0.0111287758346582,71136,1e+05,47042
"17162","50154",532,380,0.957894736842105,0.605263157894737,0.110526315789474,0.0131578947368421,73807,89000,38040
"17163","50155",111,90,0.955555555555556,0.288888888888889,0.0444444444444444,0,32308,NA,37857
"17164","50156",4407,3240,0.916666666666667,0.650308641975309,0.299074074074074,0.0919753086419753,97298,105625,46657
"17165","50157",686,479,0.864300626304802,0.413361169102296,0.156576200417537,0.022964509394572,59583,74722,37391
"17166","50158",31163,20225,0.842224969097651,0.505463535228677,0.206526576019778,0.0670457354758962,71212,85823,31022
"17167","50160",588,346,0.939306358381503,0.528901734104046,0.167630057803468,0.00578034682080925,53750,65000,28925
"17168","50161",2081,1481,0.901417960837272,0.663740715732613,0.283592167454423,0.087778528021607,93281,110833,48802
"17169","50162",1190,812,0.981527093596059,0.74384236453202,0.178571428571429,0.0381773399014778,67201,105673,39780
"17170","50163",669,486,0.958847736625514,0.547325102880658,0.166666666666667,0.0288065843621399,73704,83750,33433
"17171","50164",677,520,0.9,0.473076923076923,0.148076923076923,0.0519230769230769,78542,82589,35899
"17172","50165",40,28,1,0.75,0.214285714285714,0,95000,NA,41643
"17173","50166",2083,1343,0.960536113179449,0.545793000744602,0.213700670141474,0.0521221146686523,107550,114464,42576
"17174","50167",662,470,0.987234042553191,0.770212765957447,0.276595744680851,0.074468085106383,74018,86875,40230
"17175","50168",829,630,0.973015873015873,0.620634920634921,0.182539682539683,0.0285714285714286,99875,126250,60224
"17176","50169",3532,2567,0.917802882742501,0.529411764705882,0.167121153097,0.0627191273860538,81625,115556,30359
"17177","50170",2914,2053,0.989283974671213,0.617145640526059,0.226010716025329,0.0326351680467608,86205,107803,40052
"17178","50171",2445,1838,0.956474428726877,0.487486398258977,0.171381936887922,0.0658324265505985,55944,77829,37345
"17179","50173",640,468,0.938034188034188,0.52991452991453,0.262820512820513,0.061965811965812,82188,115833,40461
"17180","50174",1312,716,0.881284916201117,0.505586592178771,0.155027932960894,0.0446927374301676,63250,67292,27911
"17181","50201",8301,5726,0.9411456514146,0.70153684945861,0.3234369542438,0.0944813133077192,81989,103841,49850
"17182","50206",460,348,0.882183908045977,0.617816091954023,0.422413793103448,0.0718390804597701,105526,109643,37111
"17183","50207",2360,1582,0.962705436156764,0.54551201011378,0.223767383059418,0.0587863463969659,76389,99167,37109
"17184","50208",20270,14816,0.910637149028078,0.494667926565875,0.173191144708423,0.0710043196544276,61064,76217,33473
"17185","50210",1503,1028,0.930933852140078,0.556420233463035,0.26556420233463,0.0505836575875486,96250,128750,41643
"17186","50211",16222,11022,0.978316095082562,0.746506986027944,0.370985302123027,0.113953910361096,97661,120838,46622
"17187","50212",3109,2209,0.962879130828429,0.654142145767316,0.267089180624717,0.102761430511544,74865,103407,42791
"17188","50213",7441,5040,0.84265873015873,0.411111111111111,0.154960317460317,0.0470238095238095,67015,78800,36334
"17189","50214",684,542,1,0.763837638376384,0.448339483394834,0.186346863468635,118958,161250,51234
"17190","50216",2809,2046,0.974095796676442,0.718475073313783,0.277126099706745,0.0997067448680352,91250,107266,48996
"17191","50217",474,365,0.972602739726027,0.383561643835616,0.134246575342466,0.00821917808219178,63417,66500,34611
"17192","50218",293,212,0.882075471698113,0.382075471698113,0.0849056603773585,0.0141509433962264,71786,93750,32806
"17193","50219",14267,8797,0.959645333636467,0.680572922587246,0.460384221893827,0.150278504035467,83601,103185,42482
"17194","50220",9251,6309,0.873672531304486,0.501030274211444,0.174671104770962,0.0553177999682993,68750,81611,34195
"17195","50222",314,250,0.952,0.528,0.284,0.06,105045,118750,56362
"17196","50223",248,194,0.938144329896907,0.56701030927835,0.0412371134020619,0,41705,46875,27175
"17197","50225",3396,2299,0.921270117442366,0.6163549369291,0.18790778599391,0.0565463244889082,69221,77946,34674
"17198","50226",7290,4781,0.982639615143275,0.827232796486091,0.481280066931604,0.153524367287178,161627,164000,61149
"17199","50227",127,76,0.960526315789474,0.210526315789474,0,0,38750,38958,13782
"17200","50228",2345,1498,0.98064085447263,0.636849132176235,0.311748998664887,0.0747663551401869,89511,101328,38969
"17201","50229",1204,805,0.992546583850932,0.691925465838509,0.329192546583851,0.0571428571428571,106087,121442,47776
"17202","50230",1083,838,0.970167064439141,0.64200477326969,0.190930787589499,0.0310262529832936,80769,94500,36787
"17203","50231",160,119,0.966386554621849,0.596638655462185,0.19327731092437,0.0840336134453782,69688,86250,33921
"17204","50232",656,442,0.963800904977376,0.414027149321267,0.190045248868778,0.0294117647058824,84118,106250,76414
"17205","50233",1385,990,0.947474747474747,0.567676767676768,0.224242424242424,0.0252525252525253,80375,80197,31627
"17206","50234",463,372,0.96505376344086,0.658602150537634,0.255376344086022,0.0779569892473118,85000,101250,48175
"17207","50235",438,279,0.974910394265233,0.551971326164875,0.157706093189964,0.0716845878136201,96875,98250,37148
"17208","50236",1699,1251,0.980815347721823,0.756195043964828,0.306954436450839,0.0823341326938449,86793,119554,47185
"17209","50237",3275,2401,0.968763015410246,0.534777176176593,0.319866722199084,0.117867555185339,92667,114286,47832
"17210","50238",1089,809,0.877626699629172,0.625463535228677,0.158220024721879,0.0333745364647713,67708,76477,40886
"17211","50239",179,118,0.932203389830508,0.635593220338983,0.161016949152542,0,88750,115833,46851
"17212","50240",2299,1663,0.970535177390259,0.633794347564642,0.288033674082983,0.0853878532772099,110027,125268,51133
"17213","50241",112,95,0.968421052631579,0.463157894736842,0.231578947368421,0.0842105263157895,78750,NA,45503
"17214","50242",394,259,0.961389961389961,0.374517374517374,0.158301158301158,0.0115830115830116,70833,86250,33047
"17215","50243",348,233,0.905579399141631,0.613733905579399,0.240343347639485,0.0214592274678112,67500,81029,27815
"17216","50244",1866,1282,0.990639625585023,0.806552262090484,0.418096723868955,0.102184087363495,101544,135536,47799
"17217","50246",711,488,0.977459016393443,0.545081967213115,0.153688524590164,0.0327868852459016,70000,84250,42356
"17218","50247",2198,1387,0.941600576784427,0.702956020187455,0.368421052631579,0.129776496034607,90179,113056,39379
"17219","50248",4300,3113,0.967555412785095,0.751044008994539,0.39640218438805,0.108576935432059,88333,117974,46385
"17220","50249",1256,984,0.925813008130081,0.517276422764228,0.164634146341463,0.0223577235772358,54167,65417,32710
"17221","50250",2652,1846,0.90249187432286,0.528169014084507,0.191224268689057,0.0660888407367281,75750,96286,37139
"17222","50251",1481,951,0.97055730809674,0.55205047318612,0.229232386961094,0.0347003154574132,95417,107500,41911
"17223","50252",221,178,0.848314606741573,0.640449438202247,0.404494382022472,0.179775280898876,104375,108571,50160
"17224","50254",238,180,0.916666666666667,0.511111111111111,0.233333333333333,0,NA,75625,31504
"17225","50255",40,37,0.972972972972973,0.405405405405405,0.243243243243243,0,39643,56250,25458
"17226","50256",620,437,0.977116704805492,0.37070938215103,0.130434782608696,0.080091533180778,76985,98438,71005
"17227","50257",1022,720,0.952777777777778,0.613888888888889,0.230555555555556,0.0347222222222222,94605,113125,40564
"17228","50258",989,723,0.988934993084371,0.759336099585062,0.366528354080221,0.142461964038728,82865,89946,35831
"17229","50261",3105,1948,0.993839835728953,0.770020533880904,0.412731006160164,0.101129363449692,150341,158026,54774
"17230","50262",225,183,0.945355191256831,0.355191256830601,0.087431693989071,0,41806,52500,37206
"17231","50263",27560,17798,0.96044499381953,0.841667603101472,0.572648612203618,0.185133161029329,107864,145509,53063
"17232","50264",496,338,0.931952662721893,0.520710059171598,0.0769230769230769,0.0266272189349112,61250,90000,26147
"17233","50265",33061,22989,0.948888598895124,0.770368437078603,0.484884074992388,0.152899212666928,84588,113131,53402
"17234","50266",36770,26025,0.974716618635927,0.830048030739673,0.600499519692603,0.22178674351585,85282,122113,57737
"17235","50268",997,612,0.944444444444444,0.338235294117647,0.0866013071895425,0.00490196078431373,56786,69830,24638
"17236","50269",125,92,0.978260869565217,0.532608695652174,0.0543478260869565,0,68750,66250,36027
"17237","50271",594,478,0.97071129707113,0.778242677824268,0.144351464435146,0.0292887029288703,86806,111964,60337
"17238","50272",228,144,0.847222222222222,0.354166666666667,0,0,53438,78750,20369
"17239","50273",9123,6155,0.95710804224208,0.604549147034931,0.254914703493095,0.0718115353371243,80018,94568,37750
"17240","50274",170,168,0.994047619047619,0.464285714285714,0.101190476190476,0.0654761904761905,71875,91875,45565
"17241","50275",611,374,0.975935828877005,0.497326203208556,0.229946524064171,0.152406417112299,70804,103906,35493
"17242","50276",2380,1537,0.973324658425504,0.541314248536109,0.174365647364997,0.0377358490566038,92682,104279,34484
"17243","50277",496,287,0.97212543554007,0.655052264808362,0.167247386759582,0.0104529616724739,106324,107813,31004
"17244","50278",819,561,0.967914438502674,0.672014260249554,0.331550802139037,0.0142602495543672,67344,92321,32311
"17245","50309",9199,6611,0.959764029647557,0.839661170775979,0.668128876115565,0.238088035093027,57974,114869,59434
"17246","50310",31283,21819,0.861863513451579,0.641000962463908,0.364452999679179,0.106283514368211,74473,84599,38193
"17247","50311",15889,9478,0.942076387423507,0.737075332348597,0.413694872335936,0.144861785186748,63233,88179,34729
"17248","50312",15492,11703,0.981372297701444,0.842006323165,0.619413825514825,0.271297957788601,82720,145515,67160
"17249","50313",18280,12852,0.861577964519141,0.462962962962963,0.162075941487706,0.0510426392779334,64077,66814,30076
"17250","50314",10203,6107,0.719010971016866,0.447355493695759,0.15277550352055,0.0483052235140003,38511,45591,24265
"17251","50315",35349,24217,0.868852459016393,0.508733534294091,0.184663666019738,0.034232150968328,62036,80206,34053
"17252","50316",16188,9469,0.780019009399092,0.428450733974021,0.127151758369416,0.02597951209209,53090,55000,24311
"17253","50317",36721,23634,0.870821697554371,0.445586866378946,0.152069053059152,0.0372768046035373,61569,72700,29261
"17254","50319",0,0,NA,NA,NA,NA,NA,NA,NA
"17255","50320",23903,15380,0.860663198959688,0.579778933680104,0.240247074122237,0.0512353706111834,83710,93825,36982
"17256","50321",7787,5468,0.940014630577908,0.693855157278712,0.412033650329188,0.142648134601317,77636,109738,47170
"17257","50322",31694,22572,0.933590288853447,0.701665780613149,0.420077972709552,0.136053517632465,89323,111536,43767
"17258","50323",17065,10476,0.981958762886598,0.879152348224513,0.671344024436808,0.248854524627721,173659,196466,66775
"17259","50324",5171,3634,0.981287837094111,0.761144744083654,0.442762795817281,0.127682993946065,89083,111250,44815
"17260","50325",18776,12800,0.952734375,0.8290625,0.595078125,0.24828125,131082,145402,60011
"17261","50327",12875,8622,0.973440037114359,0.652748782185108,0.323242867084203,0.0967292971468337,90759,102126,42636
"17262","50401",28818,20542,0.935498004089183,0.559585239996106,0.219258105345147,0.0740921039820855,63807,81535,36860
"17263","50420",404,279,0.720430107526882,0.455197132616487,0.25089605734767,0.028673835125448,76169,62321,32850
"17264","50421",3142,2100,0.97,0.661904761904762,0.292857142857143,0.0647619047619048,66184,73250,36257
"17265","50423",2401,1811,0.898950855880729,0.548315847598012,0.253451131971287,0.0668139149641082,65966,83824,39810
"17266","50424",1590,1195,0.976569037656904,0.585774058577406,0.254393305439331,0.0368200836820084,58125,84228,35753
